user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",personaldata-age,If the user is over 70 years old ,bedroomportablelight-state,when the bedside light is turned on,1
student2019-11,178,Comfort,Generic,Generic,reminders-reminders,send me a voice reminder ,bedroom-alllight, turn on the light in the room and ,1
student2019-1,123,EnergySaving,Generic,Generic,alarms-alarms;bedroomlight-state,the action signaled by an alarm with notification: Energy saving mode active and the lights are on ,microwave-door,"the microwave door is closed,",0
domainExpert10,118,Wellbeing,Generic,Evening,none,none,corridor-doorwindowsensor,(CONDITION 2) the windows are open,0
student2020-2,234,Wellbeing,Generic,Generic,cognitive-vocalemotionalstate,"the person's voice is sad,  ",kitchen-motion,the motion sensor in the kitchen does not detect movement (condition),0
student2019-8,161,Safety,Generic,Generic,reminders-reminders;kitchen-gassensor,send a reminder to the user via text message to remind him to turn off the gas stove as soon as possible.  the gas sensor becomes active (event) ,kitchen-motion,If no movement in the kitchen by the sensor is recorded (condition) and,1
student2021-04,378,"Wellbeing,Comfort",Generic,Morning,bedroom-changelightstate,turn on the bedroom lights for 10 minutes and ,reminders-reminder,remind me to drink some water,0
student2019-14,190,Organizing,Generic,"BadWeather, GoingOut",none,none,reminders-reminders,"send the reminder ""remember the umbrella"" by notification",1
student2020-27,357,Wellbeing,Generic,Generic,reminders-reminders, it sends a reminder 'remember to dehumidify the bathroom before use' ,kitchen-motion,If no movement in the kitchen by the sensor is recorded (condition) and,0
student2020-23,335,Organizing,Generic,Generic,none,none,reminders-reminders,remind me to close the window,1
student2019-1,121,"Organizing, Wellbeing",Generic,ColdSeason,none,none,datetime-localtime,At 07:30 in the morning,1
applicationExpert4,90,Organizing,Generic,Evening,datetime-localtime,When time becomes  21:00 minutes  ,reminders-reminders,"do send  one  reminder ""Remember to charge your smart devices""  by notification",1
student2019-13,187,Security,Generic,Generic,all-alllight,turn on all the lights in the house. ,alarms-alarms,"send a text message to the user ""Door has been opened!!!"" and",1
applicationExpert1,45,Generic,Generic,Generic,none,none,cognitive-vocalemotionalstate,When  Test-user vocal emotional state becomes  happy,1
student2019-8,163,EnergySaving,Generic,Generic,corridor-light strip corridor,the LED strip in the corridor lights up  setting it to a mango tango color. ,fridge-door, and the refrigerator door is open (condition),1
student2021-09,404,Security,Generic,GoingOut,none,none,bathroom-hue color light bathroom,turn on a blue colored light for 15 minutes and ,0
student2021-03,374,Comfort,Generic,Morning,datetime-localtime,If it's 8:00 am and  ,coffee machine-state,"the coffee machine is off, ",1
student2021-10,408,Security,Generic,Night,none,none,currentweather-outdoortemperature,If the temperature outside the home is below 2°C and ,0
student2020-10,273,Comfort,Generic,Generic,none,none,physiological-steps,if the daily steps of Test-user are less than 5000,0
student2020-19,317,Safety,Generic,Generic,kitchen-gassensor,if the gas is on  ,kitchen-lightlevel,"when the kitchen lights go out, ",1
student2019-19,216,Organizing,Generic,"BadWeather, GoingOut",none,none,reminders-reminders, send a reminder with the words 'Remember to take an umbrella!'.,1
student2020-26,352,Wellbeing,Generic,Generic,sleep-sleepduration;datetime-localtime,"When the user has been sleeping for 5 hours and  it is midday,  ",reminders-reminders,"send a voice notification ""It's time to get up""",1
student2019-6,148,Safety,Generic,Generic,kitchen-gassensor;kitchen-lightlevel;alarms-alarms;kitchen-alllight,If the gas sensor is activated in the kitchen and if the light in the kitchen is off it sends three alarms per notification with the words: Gas leak and turn on the light in the kitchen and ,kitchen-hue color light kitchen,change its color to red for 30 minutes,1
student2020-13,287,Organizing,Generic,"BadWeather, ColdSeason",none,none,reminders-reminders,"it sends a notification to the user ""REMEMBER YOUR UMBRELLA AND COVER UP THAT IT'S COLD.""",1
applicationExpert4,112,Safety,Caregiver,Morning,alarms-alarms,"do send  one  alarm ""no motion in bedroom"" by sms to caregiver ",bedroom-motion,If  Bedroom motion becomes  not  active     between 06:00 and 10:00,1
applicationExpert4,95,EnergySaving,Generic,Generic,kitchenlight-state,Kitchen Light state is  on ,relativeposition-typeofproximity, WHEN   Test-user   is  outside kitchen and ,1
applicationExpert4,102,Wellbeing,Generic,Generic,none,none,hearth rate,"send  two  alarms ""hearth rate"" by notification",0
applicationExpert1,42,Wellbeing,Generic,Generic,bedroom-relax,do start relaxing light scene in the bedroom ,physiological-steps,Test-user daily footsteps is  less then  1000,0
student2019-5,143,Wellbeing,Generic,Generic,bedroomlight-color,the room lights are blue ,bedroom-alllight,turns on neutral lights in the room and,1
student2019-16,200,Generic,Generic,Generic,none,none,kitchen-smokesensor,If the smoke sensor is active and ,0
student2019-17,208,Comfort,Generic,Generic,entrancelight-state,"the entrance lights are off,  ",entrance-motion,If the motion sensor at the entrance detects something and ,1
student2019-17,209,Comfort,Generic,Morning,bedroom-alllight,turn off the colored lights and  ,entrancelight-state," if the entrance light is off, ",0
student2019-16,203,Safety,Generic,Generic,none,none,bathroomlight-state,"the bathroom light is off, ",1
applicationExpert4,95,EnergySaving,Generic,Generic,kitchen-changelightstate,do  turn off the colored  Kitchen Light  ,alarms-notificationmode,activate the alarm ,0
student2020-20,324,Wellbeing,Generic,Working,none,none,livingroom-relax,start a relaxing light scene in the living room and ,1
student2019-11,176,Comfort,Generic,Evening,none,none,livingroom-alllight,activate the light in the living room,1
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime;datetime-localtime,When time is    gt 22:00 minutes AND When time is    lt 23:59 minutes or ,datetime-localtime,When time is    gt 02:30 minutes AND,1
student2020-25,346,Comfort,Generic,Generic,alarms-alarms," send the alarm notification ""Bathroom light is off"" and  ",all-alllight,the system automatically turns them off and,0
domainExpert3,2,Comfort,Caregiver,Generic,none,none,bathroom-alllight,turn on all bathroom lights,1
student2021-05,384,Wellbeing,Generic,Generic,none,none,bathroom-lightlevel,"the lights are on, ",0
student2019-1,121,"Organizing, Wellbeing",Generic,ColdSeason,none,none,datetime-localtime,At 07:30 in the morning,1
student2020-19,318,"Wellbeing,Organizing",Generic,Evening,kitchenlight-state,if the light in the kitchen is off  ,alarms-alarms,send me an alarm notification to warn me that it is dinner time and at the same time ,1
student2020-4,242,Safety,Generic,Generic,none,none,kitchen-gassensor,When gas sensors or ,1
student2019-3,133,Wellbeing,Student,Generic,none,none,bedroom-relax,turn on the relaxation lights in the room;,0
student2021-06,388,Health,Generic,Generic,none,none,relativeposition-typeofproximity,when the test user goes out and,0
domainExpert4,20,Health,Caregiver,Generic,activity-medicationname,if Eucreas evening was not taken between 8pm and 9pm ,alarms-alarms,"please send two notices ""Eucreas evening"" by notification",1
student2020-26,351,Security,Generic,Night,none,none,bedroom-hue color light bedroom,turn the bedroom lights red,1
student2020-23,338,"Wellbeing,Organizing",Generic,BadWeather,alarms-alarms;bedroom-windowsensor," send the voice message ""It's raining"" and  the bedroom windows are open, ",livingroomlight-state,"and the light in the living room is on, ",0
student2020-8,262,Generic,Generic,Generic,bathroom-doorsensor,When the bathroom door sensor opens and  ,kitchen-fridge,turn the refrigerator back on,0
domainExpert7,60,Comfort,Generic,Generic,none,none,entrancelight-saturation,"the saturation is below 5, ",0
student2020-24,340,EnergySaving,Generic,Generic,none,none,reminders-reminders,"send the voice reminder ""Microwave door open""",1
student2020-27,358,Comfort,Generic,Generic,none,none,alarms-alarms," send an alarm notification 'make sure the entrance is lit',",1
domainExpert4,13,Health,Caregiver,Generic,none,none,home-heating,turn off the heating and ,0
student2020-6,251,EnergySaving,Generic,Night,bathroom-lightlevel;bathroom-alllight,"If the bathroom light is not off between midnight and 7 a.m.,  then turn off the lights in the bathroom and  ",tv-state,"the TV is on, ",0
student2020-9,269,Generic,Generic,Debug,vocalinput-vocalstring;bathroom-alllight,"When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,   do  turn on all lights in the bathroom,  ",bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
domainExpert7,47,"Health, Wellbeing",Caregiver,Generic,datetime-localtime,When time becomes  22:00 minutes ,tv-state,if the user wants to watch TV and,0
student2020-1,229,Organizing,Student,Morning,sleep-sleepduration;bedroomlight-state,"When I sleep for more than 8 hours and  the bedroom lights are off,  ",bedroom-activate," do start activating light scene in the bedroom, ",1
student2021-10,406,"Comfort,Wellbeing",Generic,HotSeason,bedroom-window;bedroom-windowsensor,then open the windows the sensor detects that the windows are closed  ,bedroom-temperature,When the bedroom temperature exceeds 27 degrees and ,1
student2020-9,267,Organizing,Generic,"ColdSeason, BadWeather",currentweather-snow, WHEN   Weather & Time becomes snow    and   ,currentweather-outdoortemperature,"Weather & Time outdoor temperature is  less then  0  ,  ",1
student2021-04,376,Security,Generic,Night,none,none,home-robotvacuumcleaner, turn off the vacuum cleaner and ,0
student2020-15,298,Comfort,Generic,Evening,livingroom-windowsensor;livingroom-lightlevel,"If the living room window is not closed between 6 p.m. and 8 p.m. and  if the living room light is off,  ",alarms-alarms,"send a text message alarm saying ""lights on"" and then ",1
student2020-7,255,EnergySaving,Generic,Debug,fridge-door,"When the refrigerator door is open,  ",kitchen-fridge,turn the refrigerator back on,0
student2021-08,398,WellBeing,Generic,Night,datetime-localtime,If it's 11pm and  ,tv-state,"the TV is on, ",1
student2020-10,271,EnergySaving,Generic,Night,entrance-hue color light entrance;alarms-alarms,"turn on the red hallway light for 5 minutes send 2 times an alarm by text message to 33334444111 saying, ""Attention, the lights in the hallway are on, remember to turn them off!"" and  ",corridorlightstrip-state,"If the light in the hallway is not turned off from 12 midnight to 7 a.m.,",1
student2020-11,278,Comfort,Generic,Evening,datetime-localtime;livingroomlight-state;alarms-alarms,"If it is 5 p.m.  and the light in the living room is off,  send me an alarm notification saying ""The light in the living room is still off!"" and  ",livingroom-alllight,turn on the light in the living room.,1
student2020-16,301,Wellbeing,Generic,Generic,none,none,all-relax,the system activates soothing lights throughout the house and ,1
student2020-12,281,EnergySaving,Generic,Generic,none,none,kitchen-alllight,turn on all kitchen lights.,1
student2020-18,310,EnergySaving,Generic,Generic,none,none,microwave-door,"If the microwave door is open, ",1
applicationExpert2,68,"Health, Wellbeing",Generic,GoodWeather,none,none,reminders-reminders,"do send  the reminder ""Remind to walk more for a healthier lifestyle""  by sms to 12345678",1
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,none,none,livingroom-windowsensor,"the window in the living room is open, ",1
student2021-01,361,Comfort,Generic,Generic,none,none,reminders-reminders,"the alarm notification ""Your home is waiting for you!"" is sent out indicating this.",1
domainExpert7,58,Wellbeing,Caregiver,Evening,livingroom-relax;datetime-localtime,do start relaxing light scene in the living room time becomes  more then  22:00 minutes ,relativeposition-typeofproximity,When  Test-user   is  inside  livingroom and,1
