user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2021-01,360,Generic,Generic,Generic,heating system-state,"When the heating system turns on,  ",livingroomlight-temperature,"the light temperature is less than 20, ",0
student2020-13,287,Organizing,Generic,"BadWeather, ColdSeason",currentweather-outdoortemperature,"the outside temperature is below 5 degrees,  ",kitchenlight-brightness, the brightness in the kitchen becomes less than 30%,0
student2021-12,417,Wellbeing,Generic,Generic,bedroom-temperature,"When the temperature in the bedroom is greater than 20 °C,  ",currentweather-rain,"if it is not raining outside, ",1
student2020-10,274,Wellbeing,Generic,Generic,bedroom-alllight;reminders-reminders;bedroom-lightlevel,"turn on all the lights in the bedroom send 3 times the notification ""The alarm rings in 5 minutes"" to the user and  the light level in the room is daylight level,  ",sleep-bedoccupancy,When the user is in the bed and ,1
student2021-11,414,EnergySaving,Generic,GoingOut,reminders-reminders,send me a notification saying 'Heating off' ,home-heating, turn off the heating system and ,1
student2020-18,312,Organizing,Generic,BadWeather,reminders-reminders;currentweather-outdoorpressure,"send a reminder via notification that says ""Avoid going out today!"" if the external pressure exceeds 50,  ",currentweather-rain,When it rains and ,1
student2020-23,339,Wellbeing,Generic,Generic,timeinsidearoom-timeinsidebedroom;bedroomlight-state;bedroom-alllight,"If you stay in the bedroom for more than 10 hours and  the lights are off,  turn on the lights and  ",alarms-alarms,send a wake-up message,1
student2019-18,212,Health,Caregiver,ElderlyAlone,all-alllight;activity-medicationname,ACTION: (1) Turn on all the lights in the house and  (CONDITION) the heart medicine has not been taken  ,physiological-heartrate,TRIGGER: (EVENT) If the heart rate exceeds 200 beats and ,1
student2020-21,326,"Wellbeing,Health",Caregiver,Generic,hearth rate,"send  two  alarms ""hearth rate"" by notification ",livingroom-changelightstate,turn off the lights and ,0
student2021-07,393,WellBeing,Generic,ColdSeason,bedroom-temperature;heating system-state;devices-smartphonetv,"If the bedroom temperature is below 20 degrees and  the heating is off,  turn on your mobile and  ",reminders-reminders,"send the voice notification ""turn on heating system"".",1
domainExpert10,118,Wellbeing,Generic,Evening,datetime-localtime,time becomes  more then  22:00 minutes ,cognitive-cognitivestate,if  Test-user cognitive state is  mild cognitive impairment,0
student2020-9,268,EnergySaving,Generic,Morning,datetime-localtime;kitchenlight-state,"if time is    10:00 minutes and   Kitchen Light state is    on  ,   ",datetime-localdate,it's December 9th,0
student2020-13,288,EnergySaving,Generic,Morning,kitchen-lightlevel,If it is daylight outside and  ,kitchenlight-state,"the kitchen light is on, ",1
student2019-14,193,"Wellbeing, Safety",Caregiver,Morning,activity-wakingup;alarms-alarms,"If the test user has not woken up,  send three alarms via sms to relative 1,  ",corridorlightstrip-color,"the light streaks glow red, ",0
student2021-04,377,"Wellbeing,Comfort",Generic,BadWeather,currentweather-rain,"if the bedroom window is detected open by the sensor, ",livingroomlight-state,"and the light in the living room is off, ",0
student2020-3,239,Wellbeing,Generic,Night,bedroom-biorhythmlight;alarms-alarms;bedroomlight-state,"turn on the lights in biorhythm mode. I ask the user if he is ok and  and the bed light is off,  ",datetime-localtime, (at night) ,1
student2020-13,286,EnergySaving,Generic,Night,alarms-alarms,it will turn off all bathroom lights and  ,bathroom-alllight,"send a notification to the user ""BATH LIGHT OFF.""",1
student2020-7,256,Security,Generic,Night,reminders-reminders,you receive three alarm notifications saying 'Attention front door open!' and  ,entrance-doorsensor,"When the front door is not closed between 8:00 and 15:00, ",1
student2020-25,349,Comfort,Generic,Generic,bathroom-alllight,turn it on and  ,bathroomlight-state," the light is off, ",1
student2020-19,316,Security,Generic,Night,alarms-alarms,send 3 alarm SMS notifications and at the same time  ,entrance-doorsensor,"if the entrance door is not closed between 1 and 5 am, ",1
student2021-10,409,EnergySaving,Generic,"GoingOut,Working",reminders-reminders,send a text message to the user reminding him that he has forgotten the lights on ,livingroom-changelightstate,turn off the lights and ,1
student2019-1,123,EnergySaving,Generic,Generic,timeinsidearoom-timeinsidebedroom;bedroomlight-state,If the time spent in the bedroom is more than 20 minutes and the lights are on ,bedroomportablelight-brightness,When the brightness of the portable light of the bedroom  becomes greater than 100,0
student2020-17,305,EnergySaving,Generic,Generic,fridge-door,"If the refrigerator door is open,  ",bedroom-windowsensor,"If the bedroom window is not closed between 11pm and 6am, ",0
student2019-11,179,"Wellbeing, EnergySaving",Generic,ColdSeason,livingroom-windowsensor,"if the window sensor detects that it is open,  ",entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,0
student2020-24,343,Wellbeing,Generic,Night,bedroom-alllight,turn off the bedroom lights and  ,bedroomlight-state," the bedroom light is on, ",1
student2020-15,297,Organizing,Generic,ColdSeason,reminders-reminders;entrance-windowsensor,"send a text message reminder to me to turn on the heaters and close the window. the entrance window is open,  ",entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,1
student2021-04,379,EnergySaving,Generic,GoingOut,reminders-reminders;home-heating,"send me a message saying: 'Remember to turn off the heating when you leave the house, you forgot that!' turn off the heating system and  ",currentweather-outdoorcondition,If there are thunderstorms outside and ,0
student2021-06,387,Comfort,Generic,Generic,reminders-reminders,"send me the message ""You ruin your eyes!"" ",kitchen-coffeemachine, turn off the coffee machine and ,0
student2020-14,293,EnergySaving,Generic,Generic,alarms-alarms,"send an alert notification saying ""No need to keep the light on"" and  ",livingroom-alllight,turn off the light in the living room,1
student2020-12,280,Comfort,Generic,Generic,corridor-alllight,turn on the lights. ,corridor-motion,"When the sensor detects motion in the hallway, ",1
student2019-9,168,Security,Generic,Generic,all-alllight;alarms-alarms;greatluminaire-state,turn on all the lights in the house.  send a text message to the user saying: movement detected in the living room and the lights are off ,livingroom-motion,if there is movement in the living room and,1
student2021-07,390,Generic,Generic,Generic,devices-alexa services,play news on Alexa. ,relativeposition-typeofproximity,"When the user enters the house, ",1
student2019-18,212,Health,Caregiver,ElderlyAlone,activity-medicationname,(CONDITION) the heart medicine has not been taken  ,alerts-alerts,"turn on the light strip corridor, ",0
student2020-7,259,Wellbeing,Generic,Generic,bedroom-changelightstate,the room lights come on. ,home-securityintrusion,If there is an intrusion in the house and ,0
student2020-27,358,Comfort,Generic,Generic,entrance-alllight, turn on the entrance lights. ,datetime-daytype,If it's a working day and,0
student2020-18,314,Wellbeing,Generic,Generic,sleep-sleepduration;bedroomportablelight-state;bedroom-alllight,"When the user's sleep duration is greater than 600 minutes (10 hours),  and if the bedroom light is off,  turn on all the lights in the bedroom,  ",reminders-reminders,send three voice reminders saying It's time to get out of bed !,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,reminders-reminders,"send the alarm ""Your daily step goal has not been reached"" by notification,  ",timeinsidearoom-timeinsidebedroom,If the user has been in the bedroom for 30 minutes and ,0
applicationExpert4,101,Organizing,Caregiver,ElderlyAlone,datetime-localdate,Weather & Time date is  12-06-2020 ,timeinsidearoom-timeinsidekitchen,When the user's time in the kitchen becomes greater than 1 minute and,0
student2021-04,378,"Wellbeing,Comfort",Generic,Morning,bedroom-changelightstate,turn on the bedroom lights for 10 minutes and ,bedroom-motion,When  Bedroom motion becomes  active and,0
student2020-16,301,Wellbeing,Generic,Generic,datetime-localtime,"during the day,  ",livingroomlight-temperature,"the light temperature is less than 20, ",0
student2020-18,311,Safety,Generic,Generic,corridor-smokesensor;alarms-alarms,"If the corridor smoke sensor is not active,  send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active, ",corridor-light strip corridor, turn on the corridor light strips and set the color blue for 10 minutes,1
student2020-3,239,Wellbeing,Generic,Night,datetime-localtime, (at night)  ,physical-layingdown,if Test-user1 is lying down,0
student2020-7,256,Security,Generic,Night,entrance-doorsensor;reminders-reminders,"When the front door is not closed between 8:00 and 15:00,  you receive three alarm notifications saying 'Attention front door open!' and  ",home-alllight,turn on the lights in the house.,1
student2021-01,363,Security,Generic,Generic,entrance-doorsensor,"the front door is open,  ",entrance-windowsensor,"the entrance window is open, ",0
student2020-1,228,Organizing,Generic,Generic,entrance-alllight;alarms-alarms;entrancelight-saturation,"turn on all the lights  remind me to check them and the saturation is below 5,  ",livingroom-lightlevel,"the living room light is on, ",0
student2021-01,364,"Comfort,Organizing",Generic,Generic,test-user-vocalsentence;coffee machine-state;kitchen-changelightstate,"When the user says 'Alexa, make coffee' and  the coffee machine is on,  turn on the kitchen lights and  ",reminders-reminders,send a reminder via a notification to take out the trash.,1
student2019-20,223,Wellbeing,Generic,Morning,activity-wakingup;alarms-alarms,"If the user does not wake up from 7 to 11,  send the alarm ""user has not woken up yet"" ",vocalinput-vocalstring,"When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,  ",0
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,reminders-reminders;livingroom-windowsensor,"then send a reminder (voice) the window in the living room is open,  ",bedroomlight-temperature,"the room light is reaching a temperature above 20 degrees, ",0
student2019-18,212,Health,Caregiver,ElderlyAlone,physiological-heartrate;activity-medicationname,TRIGGER: (EVENT) If the heart rate exceeds 200 beats and  (CONDITION) the heart medicine has not been taken  ,all-alllight,ACTION: (1) Turn on all the lights in the house and ,1
student2020-23,338,"Wellbeing,Organizing",Generic,BadWeather,corridor-alllight,turn on the lights in the hallway. ,test-user-bodytemperature,When the body temperature is greater than 38 and ,0
student2020-17,305,EnergySaving,Generic,Generic,reminders-reminders,"send the reminder ""Close the fridge door!"" via notification ",fridge-door,"If the refrigerator door is open, ",1
domainExpert8,69,"Comfort, Safety",Generic,Night,bathroom-changelightstate;datetime-localtime;datetime-localtime;datetime-localtime, do  turn on the  Bathroom Light for 5 minutes When time is    lt 06:00 minutes When time is    gt 02:30 minutes AND When time is    lt 23:59 minutes or ,datetime-localtime,When time is    gt 22:00 minutes AND,1
student2019-8,164,"Comfort, Wellbeing",Generic,Morning,bedroom-hue color light bedroom,the lights in (his) bedroom turn on  setting them to slate blue ,cognitive-trainingresult,When  Test-user training result becomes  not progressing ,0
student2019-18,214,"Comfort, Wellbeing",Generic,Morning,bedroom-activate,ACTION: Turn on the room lights gradually and ,reminders-reminders,"send the voice notification ""It's time to get up"" to the user",1
